0,1,2,3,4,5,6,7,8,9
-1.522,-2.094,-1.889,-1.234,0.017,-0.59,0.495,0.757,-0.041,-2.714
-2.236,-2.271,-1.267,-1.487,0.07,-1.543,0.723,1.313,0.63,-1.624
-2.997,-1.553,-1.344,-2.721,-0.553,-1.059,1.249,0.978,1.531,-1.317
-1.476,-1.84,-0.422,-1.971,-1.379,-0.831,0.568,1.064,2.004,-0.031
-0.864,-1.728,-1.238,-1.832,-1.117,-0.43,-0.697,-0.02,1.887,0.091
0.058,-1.642,-2.042,-2.056,-2.558,-1.425,-0.692,-0.443,0.526,-0.169
-1.035,-0.745,-2.077,-2.226,-2.045,-0.957,-2.243,-2.052,-0.784,-0.831
-0.72,-2.92,-2.438,-2.738,-3.011,-1.691,-2.433,-3.044,-1.462,-1.325
-0.984,-2.572,-2.389,-3.145,-2.88,-2.331,-3.093,-3.532,-2.539,-2.447
-2.218,-2.976,-3.083,-3.212,-3.019,-3.163,-3.152,-3.962,-2.998,-3.492
-2.006,-3.219,-2.843,-3.683,-2.872,-3.887,-3.217,-3.367,-2.909,-3.397
-3.288,-2.59,-3.513,-2.829,-2.802,-3.921,-3.059,-2.927,-2.635,-3.457
-2.073,-2.166,-1.773,-2.955,-2.289,-2.683,-1.968,-2.259,-1.359,-2.752
-1.852,-1.824,-1.706,-1.921,-2.066,-2.556,-1.691,-0.928,-1.234,-2.108
-2.059,-1.914,-0.425,-0.331,-1.162,-1.617,-0.763,-0.743,0.039,-1.367
-1.085,-0.778,0.548,0.446,-0.027,0.26,0.201,-0.164,0.47,-1.274
0.537,0.028,1.523,0.403,0.554,0.358,0.05,0.568,0.643,-0.672
0.742,0.367,2.143,1.121,1.127,0.435,0.49,1.337,0.081,-1.287
0.641,0.959,2.682,1.673,1.666,0.472,0.51,1.34,0.13,-1.593
0.718,1.986,3.055,2.025,1.311,-0.455,-0.237,1.031,-0.193,-1.868
1.944,0.519,3.525,2.422,1.03,-0.785,-0.614,1.687,-0.313,-0.792
1.291,2.065,2.929,2.541,0.364,-1.481,-0.912,1.366,0.014,-0.735
1.907,0.864,2.922,2.199,-0.462,-1.887,-0.226,1.362,0.287,-0.186
1.607,1.253,2.258,1.598,-0.961,-1.728,-0.086,1.51,0.712,0.714
0.635,1.379,2.372,0.372,-1.188,-1.518,-0.574,1.649,1.149,0.286
1.561,1.05,3.052,0.823,-0.789,-1.174,0.599,1.901,2.398,0.088
3.075,1.046,1.831,0.651,-1.084,-1.175,0.764,2.167,2.851,-0.461
4.323,1.819,3.132,-0.485,-0.484,-0.898,2.251,2.641,1.675,-1.152
2.845,1.638,1.644,-0.005,-1.037,0.172,2.687,2.532,2.191,-1.637
3.417,2.735,1.106,0.448,0.817,0.161,3.137,2.249,0.806,-1.846
4.218,3.419,0.64,0.803,0.798,0.788,3.306,1.236,0.257,-1.056
3.334,3.444,-0.445,0.86,1.651,1.631,2.7,1.107,0.206,-0.278
1.587,3.128,0.655,1.53,2.167,1.93,1.929,0.433,-0.107,1.721
1.757,2.739,-0.079,1.156,2.305,2.791,0.182,0.009,0.851,2.519
2.006,2.247,0.211,1.143,1.963,3.374,0.102,0.074,1.496,3.053
2.919,1.426,-1.653,1.011,0.898,2.84,-1.756,0.73,1.826,3.389
1.541,-0.541,-1.021,0.935,1.106,2.767,-0.843,1.008,1.648,2.164
2.602,-0.275,-0.285,1.183,0.538,1.925,-1.049,1.1,0.753,1.134
2.472,-0.858,-0.457,0.024,1.119,0.274,-0.321,1.671,0.243,-0.43
1.8,-1.333,0.064,0.978,0.324,-0.276,0.33,2.477,-0.11,-1.286
3.089,-1.012,-0.208,0.99,0.509,-0.831,1.162,2.409,-1.13,-1.651
1.056,-0.733,1.15,1.311,0.039,-1.077,1.468,1.959,-1.2,-0.955
1.65,-0.789,0.728,1.848,1.103,-0.914,2.419,1.35,-0.738,-0.139
1.461,0.178,1.294,2.119,-0.765,0.235,2.389,0.83,-0.216,0.057
1.762,0.767,1.47,2.174,-0.427,0.206,2.97,0.097,0.454,0.685
2.485,0.007,1.275,3.309,0.022,1.113,1.995,-0.931,1.593,0.632
1.314,-0.245,1.41,3.144,-0.24,2.353,1.018,-0.294,2.757,0.51
2.492,-0.524,2.011,1.533,0.392,2.542,0.093,0.182,3.226,-0.374
3.9,-0.616,1.207,0.26,-1.125,1.763,-0.405,0.389,2.655,-0.394
3.448,-2.292,2.217,0.304,-0.83,1.978,-0.303,1.14,1.676,-0.618
2.386,-1.606,1.146,-0.565,-0.588,1.245,-0.933,1.125,0.784,-0.437
1.704,-1.639,1.727,-1.981,-0.683,0.388,-0.411,1.869,-0.128,0.32
1.861,-2.151,1.185,-3.246,0.289,0.11,-0.106,2.21,-1.194,0.667
0.77,-1.538,2.033,-2.51,1.072,0.288,-0.233,2.567,-1.362,0.872
0.606,-1.725,1.806,-2.62,1.189,-0.523,0.674,2.538,-0.924,1.028
0.075,-1.057,2.37,-3.229,1.987,0.063,1.345,2.278,0.364,0.467
1.957,-0.285,2.22,-1.682,2.129,-0.897,1.748,2.0,1.487,-0.268
1.419,-0.034,1.519,-1.418,2.444,-0.994,2.257,1.369,2.196,-1.079
1.551,0.826,1.827,-1.643,2.823,-0.864,2.281,1.009,3.203,-2.191
0.588,-0.012,0.93,-0.487,2.452,-0.79,2.807,1.362,2.958,-2.141
0.943,0.597,1.641,0.621,2.069,-0.971,0.949,1.595,2.83,-1.504
1.165,0.818,1.214,1.744,1.43,-0.303,1.391,2.413,1.961,-1.137
1.033,0.267,0.954,1.242,0.997,0.182,0.079,2.793,0.375,-0.374
1.57,0.495,0.797,2.118,0.04,0.478,0.241,3.101,-0.137,0.463
0.207,0.694,0.856,1.825,-0.876,1.349,0.271,2.886,-0.608,0.984
0.404,0.709,0.849,2.594,-1.62,2.063,0.297,2.357,-0.309,1.227
-0.408,1.097,1.449,2.36,-1.452,1.959,-0.36,1.348,-0.17,0.778
-0.025,1.315,-0.038,3.123,-1.692,1.851,0.074,0.9,0.849,0.465
-1.651,1.191,0.392,2.839,-1.352,1.272,0.241,-0.483,1.094,-0.184
-1.561,1.136,-0.67,3.082,-1.234,1.183,0.314,-0.973,2.063,-0.309
-0.372,0.868,0.972,2.826,-0.36,-0.313,-0.092,-2.058,1.936,-0.386
0.292,1.787,-0.534,1.856,-0.607,-0.006,0.454,-1.536,1.674,-0.168
-1.552,1.447,-1.364,2.289,0.121,-0.949,0.22,-1.251,0.894,0.665
-1.123,0.682,-1.152,1.247,-0.004,-1.046,-0.428,-0.661,-0.374,1.006
-2.724,1.475,-0.721,0.125,0.303,-0.935,-0.671,-0.192,-0.761,0.928
-2.63,1.014,-1.308,0.165,0.558,-0.744,-0.676,0.351,-1.753,0.461
-3.911,0.644,-0.774,0.088,0.364,-0.097,-1.246,1.049,-1.745,0.001
-3.184,0.361,0.146,-0.78,0.331,-0.309,-2.19,1.459,-1.344,-1.268
-3.137,-0.773,1.089,-1.992,-0.246,-0.511,-2.791,1.55,-0.471,-1.644
-2.677,-1.236,0.545,-2.892,-0.384,-0.694,-1.745,1.095,0.333,-2.11
-2.39,-1.459,0.737,-3.048,-0.81,-0.427,-1.753,0.244,0.782,-1.61
-1.569,-0.454,0.198,-2.77,-0.738,-0.405,-1.64,-0.514,1.293,-1.076
-0.641,-1.274,0.723,-3.37,-1.008,-0.124,-2.021,-1.366,0.523,-0.446
-2.27,-1.58,0.077,-2.445,-2.102,0.309,-0.571,-0.674,0.419,0.133
-2.308,-1.021,0.134,-2.579,-2.022,0.868,-0.545,-1.606,-0.31,1.241
-2.148,-1.791,0.505,-2.025,-1.999,1.338,0.216,-1.559,-1.049,0.969
-2.571,-1.216,0.622,-0.716,-1.319,0.597,0.066,-1.114,-1.142,0.349
-2.72,-0.788,0.041,0.717,-1.892,0.433,0.281,-0.32,-1.493,-0.952
-3.534,-1.234,0.215,0.953,-1.349,-0.544,-0.05,0.515,-0.753,-1.572
-3.106,-1.666,1.446,0.841,-0.556,-1.5,-0.168,0.773,0.484,-2.019
-2.678,-2.397,2.313,0.463,-0.568,-2.405,-1.26,1.254,1.142,-1.609
-1.598,-2.676,1.407,1.225,-0.442,-2.882,-1.736,1.384,1.939,-1.673
-1.823,-2.863,1.492,0.176,0.184,-2.676,-1.621,1.184,1.638,-2.05
-0.546,-3.132,1.192,0.262,0.295,-2.922,-1.583,0.533,1.138,-1.008
-1.847,-2.679,1.361,1.065,0.361,-1.851,-1.356,0.267,0.828,-1.161
-0.19,-3.294,0.971,-0.194,1.29,-1.512,-1.253,-0.482,-0.108,-1.299
-1.789,-4.143,0.314,-0.903,1.302,-0.779,-1.151,0.416,-0.967,-1.75
-0.711,-2.828,0.246,-1.038,1.348,0.059,-0.874,0.167,-1.079,-2.022
-2.325,-2.447,-0.915,-1.565,0.39,0.028,0.007,1.068,-1.187,-2.261
-1.517,-3.497,-1.229,-1.641,0.517,-0.081,1.158,1.154,-1.259,-2.547
-2.493,-1.981,-1.482,-1.545,0.723,0.127,1.167,0.838,-0.612,-2.684
-2.137,-1.082,-0.776,-1.095,0.879,-0.122,1.459,1.927,0.541,-1.179
-1.497,-1.745,-1.777,-0.994,0.018,-0.171,1.324,1.529,1.544,-0.822
-1.546,-1.061,-1.893,-1.261,-0.173,-0.001,1.338,1.584,2.194,0.16
-2.211,-0.932,-1.41,-2.244,-0.902,-0.411,0.412,0.501,1.831,0.52
-1.362,-1.324,-0.636,-1.649,-1.51,-0.07,-0.822,-0.244,0.863,0.056
-1.254,-0.872,-1.683,-2.202,-2.342,-1.241,-0.988,-0.938,-0.432,-0.207
-0.026,-2.235,-2.497,-2.312,-2.483,-1.09,-1.632,-2.751,-1.3,-1.815
-1.387,-0.663,-2.397,-2.299,-2.204,-1.575,-2.419,-2.844,-2.293,-2.377
-1.554,-0.983,-2.576,-1.287,-2.975,-3.405,-2.655,-3.791,-2.276,-2.811
-2.032,-2.015,-1.181,-1.153,-2.481,-3.058,-3.036,-3.212,-2.475,-3.071
-1.735,-0.987,-1.334,-1.577,-2.288,-2.828,-2.945,-2.836,-1.984,-2.941
-2.408,-2.46,-1.538,-0.443,-1.799,-2.4,-2.039,-1.33,-1.029,-2.473
-1.838,-2.558,-0.642,-1.312,-1.039,-1.863,-0.492,-0.708,-0.484,-1.842
-0.615,-1.036,-0.059,-0.408,-0.647,-1.21,0.428,0.452,0.433,-1.307
-0.436,0.006,-0.426,-0.179,0.817,0.632,0.67,1.086,1.672,-1.093
0.295,0.443,1.746,1.105,1.227,0.844,1.013,0.902,0.597,-0.741
0.772,1.826,1.414,2.272,2.2,1.344,0.766,1.447,0.729,-0.818
1.508,1.23,2.578,2.855,2.585,0.533,0.643,1.601,0.312,-1.43
0.975,2.457,2.507,2.357,1.994,0.286,0.121,1.559,-0.388,-1.095
1.476,1.901,3.798,2.703,1.186,-0.722,-0.208,1.622,-0.545,-1.199
0.127,1.843,3.138,2.122,0.001,-0.402,-0.315,1.322,-0.643,-0.234
0.435,1.37,3.033,1.706,0.418,-0.984,-1.078,1.507,0.311,0.145
1.256,1.489,2.771,0.913,-0.633,-1.384,-0.812,1.538,1.21,0.711
1.207,0.685,2.667,0.638,-0.302,-1.231,0.334,1.443,1.807,0.548
2.881,0.921,2.267,0.467,-1.358,-0.966,0.667,1.838,2.33,0.637
2.019,1.631,1.562,-0.634,-1.062,-0.358,1.486,1.855,2.836,-0.112
2.824,2.071,2.169,0.858,-0.818,0.378,1.407,2.123,2.482,-1.242
3.455,2.087,1.443,-0.361,-0.369,0.45,3.124,1.816,1.287,-1.248
3.252,2.784,1.186,0.531,0.297,0.971,3.458,1.536,1.037,-1.923
2.372,2.756,1.543,1.074,1.562,1.381,2.744,0.852,0.102,-0.967
2.162,3.381,0.98,1.22,1.665,2.357,2.279,0.622,0.502,0.481
2.46,1.674,0.253,0.972,1.392,2.406,1.342,0.261,0.703,1.317
2.662,2.301,-0.709,0.895,1.874,2.501,0.958,-0.412,0.691,2.341
3.036,1.357,-1.099,0.914,1.515,2.861,-0.42,0.167,1.662,2.191
2.712,0.919,-1.964,1.432,1.601,2.276,-0.678,-0.209,1.651,2.683
2.672,0.024,-1.304,1.273,0.634,1.654,-1.508,0.699,1.794,1.099
2.402,-1.051,-0.847,0.153,0.631,1.222,-1.234,1.106,0.82,0.567
2.192,-1.396,-0.722,0.998,0.187,-0.023,-0.91,1.652,0.145,-0.564
1.599,-1.616,-0.525,0.522,-0.012,-1.125,0.007,1.655,-0.309,-1.988
1.858,-1.552,-0.386,0.395,1.177,-1.792,0.66,1.658,-0.897,-2.008
1.194,-0.666,-0.04,1.26,0.54,-1.874,1.404,1.286,-1.196,-1.979
1.596,-0.629,1.093,1.617,1.126,-1.704,2.279,0.795,-1.06,-0.913
1.664,-0.855,0.886,1.405,0.059,-0.801,2.429,0.987,-0.344,-0.256
1.766,-0.317,0.974,2.344,-0.152,0.35,2.506,-0.119,-0.247,-0.297
1.183,0.226,1.441,2.824,-0.119,0.388,1.413,-0.387,1.617,-0.013
1.765,-0.702,1.095,1.482,-0.537,0.982,0.794,-0.438,2.489,-0.157
2.89,0.211,1.782,1.611,-1.051,1.137,-0.133,-0.096,2.852,-1.004
1.573,-0.903,0.588,0.561,-0.242,1.081,-0.33,0.041,2.14,-1.021
2.559,-1.176,2.084,-0.511,-0.815,1.28,-0.984,0.556,1.693,-1.397
2.644,-1.82,1.004,-1.389,-0.903,0.053,-1.389,1.457,0.986,-0.97
2.389,-2.024,2.24,-1.429,-0.122,0.329,-1.117,1.993,-0.461,-0.807
2.983,-2.615,2.406,-3.22,-0.432,-0.927,0.239,1.878,-1.403,-0.29
0.425,-1.958,1.755,-2.379,1.002,-0.131,0.153,2.779,-0.718,0.333
0.237,-1.68,1.972,-2.517,1.656,0.041,1.186,2.099,-0.453,0.099
0.714,-0.784,1.372,-2.054,1.83,-0.484,1.202,1.705,0.225,0.249
1.252,0.015,1.131,-2.176,2.365,0.047,2.276,1.555,1.055,-0.129
0.925,0.738,1.573,-1.29,2.167,-0.361,2.31,1.178,2.581,-1.334
2.052,0.627,1.224,-0.45,2.739,-0.362,2.479,0.581,2.894,-1.74
1.203,0.834,1.058,0.863,2.704,-0.556,1.381,1.261,3.282,-2.179
1.405,1.026,1.339,1.141,1.908,-0.671,2.154,1.789,2.805,-1.522
1.866,0.502,0.548,1.843,1.249,-0.759,1.067,2.225,1.723,-0.731
0.878,1.856,0.585,1.935,0.424,-0.37,1.208,2.267,1.18,-0.16
1.183,2.072,0.89,1.902,-0.025,0.755,-0.026,2.52,-0.185,0.592
0.576,0.005,1.685,2.745,-0.523,0.857,-0.159,2.131,-0.745,1.414
-0.44,0.397,0.411,2.717,-1.14,1.515,-0.677,2.472,-0.773,0.963
-0.458,-0.612,1.071,1.588,-1.68,1.506,-0.179,1.982,-0.418,0.246
-1.187,-0.046,1.165,2.957,-1.469,1.878,-0.731,0.875,0.183,0.019
-1.405,0.296,0.429,1.895,-1.792,1.803,0.383,0.7,1.339,-0.909
-1.095,-0.323,-0.749,2.635,-0.493,1.053,-0.285,-0.723,1.551,-0.683
-1.003,1.134,-0.392,2.468,-0.417,-0.386,0.607,-1.157,2.134,-0.72
-0.793,0.233,-0.155,1.586,-0.682,-0.638,0.598,-1.703,1.499,-0.119
-0.903,2.308,-1.637,1.52,0.15,-0.622,0.864,-1.392,1.048,0.464
-2.281,1.466,-0.921,1.932,0.307,-0.512,0.428,-1.209,-0.014,0.753
-1.168,2.09,-0.698,0.351,1.155,-0.696,-0.231,-0.505,-0.543,1.057
-3.101,0.947,-0.833,0.43,1.37,-0.38,-0.431,0.89,-1.224,0.692
-2.279,1.012,0.715,1.044,0.055,-0.37,-0.75,1.848,-1.48,0.423
-3.075,1.27,0.578,-0.937,0.634,0.304,-1.57,1.952,-1.138,-0.706
-2.405,-0.139,1.31,-1.243,0.496,-0.535,-1.853,2.03,-0.248,-1.475
-2.437,-0.328,0.313,-1.93,0.12,-0.099,-1.854,2.022,0.442,-1.905
-1.797,-0.503,1.81,-2.539,-0.235,-0.696,-1.115,1.45,1.108,-1.437
-1.363,-1.198,2.054,-2.013,-0.841,-0.381,-1.236,0.414,1.581,-1.038
-0.549,-1.523,0.411,-2.412,-1.06,0.075,-0.954,-0.177,1.799,-0.316
-0.584,-0.968,1.482,-2.687,-1.333,0.389,-0.967,-1.167,0.5,0.252
-1.171,-0.882,0.906,-1.819,-1.805,1.122,-0.005,-0.979,-0.433,0.396
-1.013,-0.325,0.642,-1.738,-1.767,0.522,0.025,-1.201,-0.644,0.946
-2.251,0.02,0.065,-0.388,-2.35,0.604,0.84,-0.486,-0.671,-0.172
-1.165,-1.12,0.942,0.449,-1.531,-0.155,0.428,-0.229,-0.732,-0.401
-2.581,-1.04,0.629,1.076,-1.28,-0.321,0.272,0.406,-0.383,-1.726
-2.434,-1.369,1.133,1.46,-1.635,-1.5,-0.671,1.054,0.603,-1.666
-3.208,-2.453,2.042,1.341,-0.454,-1.682,-0.187,1.308,1.13,-2.228
-2.173,-1.638,2.209,1.105,-0.186,-2.478,-0.852,1.689,1.98,-1.756
-1.526,-1.753,2.263,1.188,0.337,-2.732,-1.706,1.369,1.761,-1.906
-1.125,-1.768,2.042,0.167,0.508,-2.574,-0.952,1.009,1.57,-1.016
0.204,-3.274,2.182,0.544,1.454,-1.982,-1.592,1.215,0.946,-1.137
-0.321,-3.226,1.31,0.084,1.648,-1.028,-0.89,0.352,0.223,-0.695
-0.223,-3.086,0.967,-0.145,1.793,-0.233,-0.861,0.7,-0.625,-1.553
-1.192,-2.204,-0.169,-1.603,1.195,-0.379,-0.292,0.615,-1.304,-2.381
-2.093,-3.07,-0.686,-1.048,1.231,-0.427,0.378,0.596,-1.317,-2.389
-0.788,-2.379,-1.416,-0.653,0.206,-0.053,0.589,1.031,-0.829,-2.398
-2.136,-2.318,-1.26,-1.705,0.819,-0.039,1.517,1.087,-0.221,-2.07
-1.493,-2.013,-1.295,-1.386,-0.361,-0.011,1.285,1.774,0.713,-1.537
-2.258,-1.437,-1.736,-1.49,-0.602,0.522,1.509,1.332,1.045,-0.583
-2.186,-1.494,-0.711,-1.753,-0.461,-0.695,0.19,1.05,2.214,0.281
-0.248,-1.677,-1.395,-2.281,-1.577,-0.04,0.169,0.492,1.812,0.783
-0.38,-1.411,-1.279,-3.069,-1.526,-0.418,-1.213,-0.281,1.083,-0.386
-0.68,-1.637,-2.094,-2.176,-2.977,-1.088,-1.457,-1.616,-0.63,-0.519
-1.099,-1.745,-2.428,-2.387,-2.504,-1.371,-2.329,-2.638,-1.729,-1.376
-2.211,-2.467,-1.97,-2.214,-3.194,-2.458,-3.192,-3.885,-2.714,-2.048
-2.372,-2.857,-3.479,-1.719,-3.474,-3.209,-3.466,-3.688,-2.857,-2.943
-2.142,-3.6,-2.907,-2.455,-2.934,-3.158,-4.052,-3.532,-3.297,-3.197
-2.47,-3.224,-3.836,-3.029,-2.679,-3.209,-3.16,-3.373,-2.492,-3.228
-1.935,-3.066,-2.292,-2.861,-2.272,-3.14,-2.025,-2.238,-1.83,-2.504
-3.699,-2.654,-2.086,-1.711,-1.311,-2.708,-1.146,-1.229,-0.823,-1.982
-1.529,-1.463,-1.383,-0.514,-0.911,-1.531,-0.509,-0.745,0.517,-1.408
-0.539,-1.545,-0.681,-0.79,-0.144,-0.786,-0.078,-0.254,0.501,-1.574
-1.501,0.03,-0.495,0.665,0.781,0.286,-0.178,-0.098,0.376,-1.647
-0.615,0.725,0.53,1.188,1.254,-0.165,0.073,0.432,-0.319,-1.481
-0.809,0.622,1.595,1.727,1.574,-0.014,0.31,0.142,-0.625,-2.057
1.135,0.543,1.888,2.046,1.589,-0.79,-0.324,0.226,-1.062,-2.018
0.723,0.932,1.626,2.533,1.281,-1.402,-0.993,0.313,-1.212,-1.43
0.972,0.804,1.559,2.532,0.488,-2.631,-1.378,0.2,-0.705,-0.684
1.66,0.551,1.826,0.988,0.069,-2.094,-1.457,0.343,-0.03,-0.539
1.295,0.243,2.037,0.393,-1.087,-2.289,-1.279,0.919,-0.041,-0.324
1.223,0.831,2.453,-0.313,-1.589,-2.001,-0.596,1.514,1.815,0.013
2.087,0.652,2.569,0.325,-1.813,-1.544,0.066,1.683,1.919,-0.504
2.785,1.374,2.128,-0.798,-1.586,-0.787,1.29,1.824,1.995,-1.229
2.084,2.222,2.274,-1.115,-1.092,-0.663,1.705,2.115,2.082,-1.67
3.806,2.189,1.528,0.234,-1.084,0.342,2.965,2.025,1.224,-1.603
1.654,3.323,1.71,-0.33,0.447,0.747,3.366,0.945,1.349,-1.852
2.835,2.477,0.488,0.934,0.952,1.407,2.487,0.852,0.817,-0.802
3.392,2.929,-0.171,1.194,1.133,2.096,2.124,0.246,1.321,0.013
2.505,1.704,-0.236,1.528,1.291,2.051,1.68,-0.147,0.4,1.628
0.978,1.22,-0.859,1.143,1.243,2.726,0.641,-0.333,0.783,2.37
2.692,0.097,-0.966,0.732,1.249,2.937,-0.227,-0.181,1.368,2.24
1.58,1.056,-1.012,0.506,1.207,3.081,-0.962,-0.205,1.464,2.889
2.55,-0.529,-0.625,0.057,1.332,1.806,-1.64,0.202,1.212,2.182
2.311,-1.164,-1.057,0.302,1.201,1.632,-1.313,1.083,1.09,0.742
2.074,-1.447,-0.638,0.498,0.454,0.305,-0.559,1.366,0.487,0.282
0.6,-2.039,-0.739,0.359,0.119,-0.695,0.045,1.775,-0.894,-1.458
1.585,-1.022,0.12,0.596,-0.076,-0.606,0.7,2.023,-0.852,-2.017
1.56,-0.887,-0.352,0.948,-0.604,-1.958,1.145,1.172,-1.012,-1.314
0.233,-0.749,0.12,1.822,-0.254,-1.524,1.669,1.043,-1.414,-1.524
1.954,-0.757,0.5,2.172,-0.776,-1.377,2.469,0.022,-1.183,-0.149
0.746,-0.635,1.03,2.399,-0.895,-0.071,1.477,-0.784,0.347,-0.233
2.524,-0.388,-0.065,2.536,-0.518,0.924,1.056,-0.67,1.306,-0.009
2.18,-0.949,1.56,1.883,-1.53,0.663,0.616,-1.257,2.183,-0.093
2.281,-1.75,0.866,0.591,-1.939,1.274,-0.098,-1.244,1.85,-0.811
2.42,-1.216,1.686,0.385,-1.013,1.457,-0.873,-0.883,2.43,-1.21
2.994,-1.862,1.613,-0.674,-1.388,1.187,-1.37,0.191,1.363,-1.177
3.37,-3.16,1.139,-1.331,-0.982,0.127,-0.954,1.016,0.393,-0.94
1.5,-2.844,2.651,-1.969,-1.412,-0.104,-0.574,1.528,-0.033,-0.918
1.326,-2.887,2.335,-2.084,-0.3,-0.326,0.014,1.777,-1.09,-0.079
2.245,-2.83,2.368,-2.529,0.392,-0.542,0.139,2.364,-0.638,-0.073
0.566,-1.6,2.456,-2.899,1.504,-0.846,1.068,2.083,-0.393,-0.058
1.062,-1.052,2.123,-2.118,1.636,0.098,1.773,2.114,0.311,-0.089
0.491,-0.709,1.761,-2.277,2.052,-0.593,2.06,1.233,1.126,-0.929
1.456,-0.053,1.629,-0.906,3.241,-0.36,2.344,1.03,2.861,-1.027
-0.214,1.215,1.59,-0.946,1.761,-0.561,2.513,1.009,3.329,-2.115
1.925,0.642,0.724,0.942,2.419,-0.735,1.216,0.996,3.245,-1.806
2.14,1.716,1.44,0.614,1.159,-1.019,0.827,0.924,2.571,-1.264
1.946,0.585,0.827,1.47,1.317,-0.997,0.622,1.378,1.959,-0.704
0.738,0.548,1.048,1.793,0.533,-0.077,0.563,2.326,0.295,-0.587
-1.647,0.674,0.771,1.963,-0.547,0.479,-0.329,2.521,-0.284,0.476
-0.834,0.897,1.067,1.352,-0.99,1.209,-0.934,2.651,-1.022,1.285
-0.529,0.293,1.293,2.084,-2.472,1.822,-1.072,1.766,-1.271,1.413
-0.975,-0.138,1.187,1.972,-1.801,1.985,-0.155,1.461,-0.886,1.107
-0.481,0.099,-0.211,1.926,-1.767,1.65,-1.023,0.933,0.486,0.145
-1.115,0.101,-0.609,2.304,-2.136,1.686,0.08,-0.191,0.871,-0.429
-1.149,1.018,-1.306,2.439,-2.181,0.529,0.11,-2.109,2.142,-0.664
-0.003,0.68,-0.526,1.519,-2.275,0.094,0.779,-2.365,1.857,-0.89
-1.176,1.586,-0.777,2.196,-0.872,-0.693,-0.027,-2.734,1.222,-0.209
-0.508,1.913,-1.645,2.679,-0.573,-1.585,0.456,-2.051,0.383,0.309
-0.911,1.578,-1.458,1.672,-0.12,-1.501,0.768,-1.807,-0.332,0.581
-0.262,2.254,-1.667,1.391,0.846,-0.937,0.312,-0.475,-0.879,0.752
-0.933,2.269,-1.156,0.675,1.031,-0.252,-0.616,0.31,-1.797,0.59
-1.883,0.831,-0.242,0.744,0.428,-0.63,-0.918,1.679,-1.512,0.282
-2.024,1.15,0.73,-0.943,1.03,-0.856,-0.603,1.865,-1.793,-0.888
-1.69,1.282,1.016,-0.556,0.828,-0.018,-1.596,2.394,-0.031,-1.445
-2.523,0.738,0.117,-0.738,0.955,-0.206,-1.367,1.828,0.748,-2.04
-0.791,0.742,2.118,-1.772,0.267,0.118,-1.347,0.608,1.41,-1.477
-1.465,-0.26,1.335,-1.736,-0.493,0.153,-0.87,0.312,1.738,-0.193
-0.608,-0.333,1.397,-2.222,-0.71,0.303,-1.121,-0.253,1.621,0.316
-0.84,-1.313,0.991,-2.202,-1.603,0.624,0.355,-0.468,0.826,0.73
-1.64,-0.584,0.405,-1.61,-1.104,1.67,-0.213,-1.043,-0.012,1.461
-1.926,-0.54,0.59,-0.884,-0.937,1.035,0.703,-0.645,-1.018,0.904
-2.682,0.193,0.713,-0.344,-1.512,0.634,0.445,-0.056,-1.34,0.235
-2.378,-0.338,0.262,0.699,-0.584,0.371,0.385,0.74,-0.508,-0.619
-3.48,-0.296,1.444,1.591,-1.513,-0.671,0.205,1.152,-0.653,-1.492
-3.06,-1.672,1.658,0.991,-1.43,-1.313,-0.295,1.588,0.089,-1.86
-2.562,-1.363,1.734,1.383,-1.386,-2.106,-0.599,1.649,1.019,-2.264
-1.929,-1.803,1.347,1.79,-0.309,-2.318,-1.213,1.656,1.631,-1.519
-0.514,-2.204,1.781,1.788,-0.247,-2.167,-2.046,0.975,2.157,-1.491
-0.282,-2.372,1.699,0.517,-0.857,-2.149,-1.744,0.353,1.285,-0.643
-0.714,-3.208,1.135,0.405,0.083,-1.7,-1.699,-0.094,0.344,-0.653
0.151,-2.88,-0.098,-0.983,0.527,-0.99,-2.189,-0.293,-0.31,-1.169
-1.097,-3.399,-0.944,-0.709,0.773,-0.332,-0.937,-0.808,-0.669,-1.376
-1.262,-2.601,-1.171,-0.979,0.682,0.016,-1.014,-0.448,-1.791,-2.029
-3.356,-3.261,-1.596,-0.036,0.477,-0.537,-0.481,0.038,-2.515,-2.744
-3.392,-2.742,-1.537,-1.444,0.981,-0.087,0.334,0.438,-1.358,-2.48
-2.366,-2.405,-1.813,-0.958,-0.668,-0.357,0.806,1.019,-0.982,-2.101
-2.175,-2.774,-1.444,-2.271,-0.653,-0.5,1.369,1.476,0.484,-1.223
-0.91,-2.057,-0.809,-2.36,-1.232,-0.728,1.142,1.198,1.133,-0.897
-0.231,-1.861,-1.409,-1.9,-0.374,-0.845,0.473,0.93,1.714,-0.29
-1.071,-0.842,-1.261,-1.725,-1.218,-0.148,0.064,0.094,1.341,0.737
0.021,-2.04,-2.09,-2.326,-1.267,-0.854,-1.051,-0.226,0.666,0.355
-1.426,-1.967,-2.509,-2.206,-2.758,-0.455,-1.612,-1.64,-1.18,-1.113
-2.301,-2.46,-3.145,-2.465,-3.076,-1.966,-2.437,-2.725,-2.053,-1.369
-1.906,-3.221,-2.671,-3.766,-3.602,-2.259,-2.877,-3.621,-2.902,-2.311
-1.902,-2.737,-3.207,-3.188,-3.202,-3.182,-3.816,-3.819,-3.441,-3.514
